come_on_first | 2018-06-08 13:23:36,984 | INFO | 9576:7616 | initializer.py | 23 | <module> | mysql://None:None@None:None/None?charset=utf8
come_on_first | 2018-06-12 18:27:18,491 | INFO | 11055:140633608148736 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:28:29,675 | INFO | 11085:139799740233472 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:29:38,443 | INFO | 11122:140041010644736 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:30:46,251 | INFO | 11169:140231159129856 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:31:41,386 | INFO | 11198:140680496858880 | article.py | 47 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 47, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:31:51,342 | INFO | 11203:140148057016064 | article.py | 47 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 47, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:31:56,641 | INFO | 11210:140322388838144 | article.py | 47 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 47, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:32:58,971 | INFO | 11239:140274599401216 | article.py | 47 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 47, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:33:11,923 | INFO | 11239:140274599401216 | article.py | 47 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 47, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-13 09:40:55,228 | INFO | 15296:140290834376448 | article.py | 36 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 36, 'get_article', 'logger.info(traceback.extract_stack())')]
